referrer,views_total,views_unique
Google,84,28
Bing,11,6
neurostars.org,7,2
github.com,6,3
chatgpt.com,4,3
sciencedirect.com,4,2
statics.teams.cdn.office.net,2,2
medium.com,1,1
mail.qq.com,1,1
suche.t-online.de,1,1
