referrer,views_total,views_unique
Google,84,38
github.com,29,5
chatgpt.com,17,4
sciencedirect.com,9,9
search.brave.com,6,2
Bing,6,1
neurostars.org,5,4
nature.com,4,2
DuckDuckGo,3,1
link.zhihu.com,1,1
