time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-16 00:00:00+00:00,13,5,20,10
2026-04-17 00:00:00+00:00,19,8,15,11
2026-04-18 00:00:00+00:00,17,5,4,4
2026-04-19 00:00:00+00:00,17,11,14,4
2026-04-20 00:00:00+00:00,62,27,25,7
2026-04-21 00:00:00+00:00,66,23,27,9
2026-04-22 00:00:00+00:00,75,27,32,19
2026-04-23 00:00:00+00:00,87,30,6,6
2026-04-24 00:00:00+00:00,81,29,11,7
2026-04-25 00:00:00+00:00,50,20,7,4
2026-04-26 00:00:00+00:00,16,8,2,2
2026-04-27 00:00:00+00:00,39,12,15,7
2026-04-28 00:00:00+00:00,16,5,47,15
2026-04-29 00:00:00+00:00,16,8,9,9
