referrer,views_total,views_unique
Google,112,32
github.com,8,8
chatgpt.com,3,3
statics.teams.cdn.office.net,3,2
sciencedirect.com,2,2
ecosia.org,2,1
Bing,1,1
frontiersin.org,1,1
neurostars.org,1,1
static-content.springer.com,1,1
