referrer,views_total,views_unique
Google,74,35
github.com,21,9
sciencedirect.com,11,5
Bing,2,1
chatgpt.com,2,1
centilebrain.org,1,1
link.springer.com,1,1
nature.com,1,1
onlinelibrary.wiley.com,1,1
statics.teams.cdn.office.net,1,1
