referrer,views_total,views_unique
Google,53,42
cn.bing.com,23,1
DuckDuckGo,10,4
neurostars.org,7,3
github.com,5,3
sciencedirect.com,4,4
chatgpt.com,3,2
mynotebook.labarchives.com,1,1
ecosia.org,1,1
qwant.com,1,1
