referrer,views_total,views_unique
Google,149,57
github.com,33,13
Bing,19,6
DuckDuckGo,10,6
sciencedirect.com,6,3
perplexity.ai,3,1
nature.com,2,2
cn.bing.com,2,1
biorxiv.org,1,1
chatgpt.com,1,1
