referrer,views_total,views_unique
Google,55,15
github.com,7,5
chatgpt.com,4,3
Bing,3,1
sciencedirect.com,2,2
ecosia.org,2,1
claude.ai,1,1
neurostars.org,1,1
search.brave.com,1,1
