referrer,views_total,views_unique
Google,52,27
github.com,18,7
academic.oup.com,7,1
sciencedirect.com,6,4
Bing,5,3
chatgpt.com,5,3
neurostars.org,3,3
centilebrain.org,1,1
direct.mit.edu,1,1
ecosia.org,1,1
