referrer,views_total,views_unique
Google,60,28
github.com,17,6
chatgpt.com,4,3
sciencedirect.com,4,3
Bing,4,2
academic.oup.com,4,1
neurostars.org,3,3
centilebrain.org,1,1
direct.mit.edu,1,1
ecosia.org,1,1
