referrer,views_total,views_unique
Google,79,18
github.com,14,4
sciencedirect.com,13,2
ecosia.org,12,1
Bing,5,3
chatgpt.com,3,1
neurostars.org,2,2
frontiersin.org,1,1
nature.com,1,1
overleaf.com,1,1
