referrer,views_total,views_unique
Google,131,45
github.com,25,6
sciencedirect.com,17,5
neurostars.org,8,3
Bing,6,4
nature.com,3,2
statics.teams.cdn.office.net,2,2
cn.bing.com,2,2
ch.search.yahoo.com,1,1
chatgpt.com,1,1
