referrer,views_total,views_unique
Google,121,43
github.com,31,13
Bing,11,5
sciencedirect.com,7,4
DuckDuckGo,3,3
nature.com,2,2
neurostars.org,1,1
link.zhihu.com,1,1
pypi.org,1,1
