referrer,views_total,views_unique
Google,80,34
github.com,33,8
pypi.org,19,2
sciencedirect.com,14,3
cn.bing.com,13,4
pdf.sciencedirectassets.com,9,1
career.programmers.co.kr,2,1
ecosia.org,1,1
nature.com,1,1
mail.google.com,1,1
