referrer,views_total,views_unique
Google,108,44
sciencedirect.com,32,6
github.com,17,5
neurostars.org,8,4
nature.com,3,2
Bing,2,2
statics.teams.cdn.office.net,1,1
ch.search.yahoo.com,1,1
cn.bing.com,1,1
onlinelibrary.wiley.com,1,1
