referrer,views_total,views_unique
Google,91,38
github.com,30,9
cn.bing.com,13,4
pypi.org,12,2
pdf.sciencedirectassets.com,9,1
sciencedirect.com,5,3
Bing,3,3
search.brave.com,3,1
career.programmers.co.kr,2,1
nature.com,1,1
