referrer,views_total,views_unique
Google,53,42
cn.bing.com,14,1
DuckDuckGo,10,4
github.com,9,3
neurostars.org,6,2
sciencedirect.com,5,5
chatgpt.com,3,2
qwant.com,1,1
ecosia.org,1,1
search.brave.com,1,1
