referrer,views_total,views_unique
Google,57,28
neurostars.org,10,8
github.com,7,4
sciencedirect.com,5,2
Yahoo,4,2
statics.teams.cdn.office.net,3,1
Bing,2,2
centilebrain.org,2,1
chatgpt.com,1,1
search.brave.com,1,1
