referrer,views_total,views_unique
Google,73,42
github.com,25,11
pypi.org,12,2
sciencedirect.com,5,3
Baidu,5,1
nature.com,3,3
neurostars.org,3,3
chatgpt.com,3,2
Bing,2,2
static-content.springer.com,2,2
