referrer,views_total,views_unique
Google,75,25
Bing,11,6
neurostars.org,5,2
github.com,4,2
sciencedirect.com,4,2
chatgpt.com,2,2
statics.teams.cdn.office.net,2,2
medium.com,1,1
mail.qq.com,1,1
suche.t-online.de,1,1
