referrer,views_total,views_unique
Google,73,31
github.com,20,5
sciencedirect.com,9,6
neurostars.org,4,4
nature.com,4,3
ecosia.org,4,2
Bing,4,2
DuckDuckGo,3,1
chatgpt.com,2,2
pdf.sciencedirectassets.com,1,1
