referrer,views_total,views_unique
Google,111,43
github.com,17,8
sciencedirect.com,10,6
Bing,10,3
neurostars.org,4,1
chatgpt.com,3,2
cn.bing.com,2,2
nature.com,1,1
DuckDuckGo,1,1
catalyzex.com,1,1
