referrer,views_total,views_unique
Google,84,38
github.com,30,6
chatgpt.com,17,4
sciencedirect.com,9,9
Bing,7,2
search.brave.com,6,2
neurostars.org,5,4
nature.com,4,2
DuckDuckGo,3,1
biologicalpsychiatryjournal.com,1,1
