referrer,views_total,views_unique
Google,37,29
cn.bing.com,18,1
DuckDuckGo,9,2
github.com,8,5
Bing,5,4
chatgpt.com,4,2
nature.com,3,2
neurostars.org,2,2
mynotebook.labarchives.com,1,1
qwant.com,1,1
