referrer,views_total,views_unique
Google,94,46
github.com,29,6
Bing,12,4
sciencedirect.com,9,5
DuckDuckGo,9,4
cn.bing.com,7,2
chatgpt.com,5,2
perplexity.ai,3,1
search.brave.com,2,1
biorxiv.org,1,1
