referrer,views_total,views_unique
Google,56,22
github.com,6,6
chatgpt.com,5,4
direct.mit.edu,4,1
sciencedirect.com,3,3
Bing,2,2
neurostars.org,2,1
DuckDuckGo,1,1
frontiersin.org,1,1
