referrer,views_total,views_unique
Google,29,22
neurostars.org,9,5
sciencedirect.com,5,3
Bing,4,4
chatgpt.com,4,2
github.com,3,3
pypi.org,3,2
copilot.microsoft.com,1,1
nature.com,1,1
