referrer,views_total,views_unique
Google,89,38
github.com,33,8
pypi.org,19,2
cn.bing.com,13,4
pdf.sciencedirectassets.com,9,1
sciencedirect.com,4,2
Bing,3,3
career.programmers.co.kr,2,1
nature.com,1,1
mail.google.com,1,1
