referrer,views_total,views_unique
Google,132,43
github.com,40,9
search.brave.com,16,1
pypi.org,12,2
sciencedirect.com,8,5
pdf.sciencedirectassets.com,8,1
Bing,3,3
ecosia.org,2,1
medium.com,1,1
mail.google.com,1,1
