referrer,views_total,views_unique
Google,88,40
github.com,17,9
pypi.org,6,1
Baidu,5,1
Bing,3,3
chatgpt.com,3,2
sciencedirect.com,2,2
static-content.springer.com,2,2
overleaf.com,2,1
nature.com,1,1
