referrer,views_total,views_unique
Google,137,46
Bing,32,6
github.com,20,7
sciencedirect.com,7,6
chatgpt.com,5,4
neurostars.org,3,2
nature.com,2,2
search.brave.com,2,1
teams.microsoft.com,1,1
