referrer,views_total,views_unique
Google,82,37
sciencedirect.com,9,4
github.com,8,7
academic.oup.com,8,1
neurostars.org,7,6
Bing,6,6
statics.teams.cdn.office.net,5,1
centilebrain.org,3,2
Yahoo,3,1
DuckDuckGo,1,1
