referrer,views_total,views_unique
Google,76,45
github.com,12,6
Bing,8,5
neurostars.org,6,2
DuckDuckGo,5,2
cn.bing.com,5,2
sciencedirect.com,4,2
chatgpt.com,3,2
nature.com,3,2
mail.google.com,1,1
