referrer,views_total,views_unique
Google,205,53
github.com,32,6
sciencedirect.com,12,6
Bing,7,6
statics.teams.cdn.office.net,6,5
neurostars.org,6,3
colab.research.google.com,5,1
chatgpt.com,4,3
pypi.org,4,2
nature.com,2,1
