referrer,views_total,views_unique
Google,68,29
neurostars.org,11,8
sciencedirect.com,11,4
github.com,10,8
Yahoo,4,2
statics.teams.cdn.office.net,4,1
Bing,3,3
centilebrain.org,3,2
direct.mit.edu,1,1
search.brave.com,1,1
