referrer,views_total,views_unique
Google,84,26
github.com,7,5
sciencedirect.com,6,5
Bing,6,1
neurostars.org,2,2
ecosia.org,2,1
arc.net,1,1
chatgpt.com,1,1
frontiersin.org,1,1
nature.com,1,1
