referrer,views_total,views_unique
Google,76,32
github.com,19,5
sciencedirect.com,11,8
neurostars.org,4,4
nature.com,4,3
ecosia.org,4,2
DuckDuckGo,3,1
Bing,2,2
chatgpt.com,2,2
pdf.sciencedirectassets.com,2,1
