referrer,views_total,views_unique
Google,102,44
github.com,18,8
sciencedirect.com,10,5
academic.oup.com,10,1
neurostars.org,7,6
Bing,7,5
centilebrain.org,4,3
direct.mit.edu,2,2
statics.teams.cdn.office.net,2,1
DuckDuckGo,1,1
