referrer,views_total,views_unique
Google,89,33
github.com,32,8
DuckDuckGo,14,2
chatgpt.com,13,3
sciencedirect.com,9,7
ecosia.org,4,2
neurostars.org,3,3
nature.com,3,2
search.brave.com,3,1
pdf.sciencedirectassets.com,1,1
