referrer,views_total,views_unique
Google,155,50
sciencedirect.com,14,8
Bing,10,6
neurostars.org,9,2
chatgpt.com,6,5
colab.research.google.com,5,1
pypi.org,4,2
statics.teams.cdn.office.net,3,3
github.com,3,2
medium.com,1,1
