referrer,views_total,views_unique
Google,84,37
github.com,34,9
pypi.org,19,2
cn.bing.com,13,4
sciencedirect.com,9,3
pdf.sciencedirectassets.com,9,1
Bing,3,3
career.programmers.co.kr,2,1
ecosia.org,1,1
nature.com,1,1
