referrer,views_total,views_unique
Google,54,26
sciencedirect.com,10,4
github.com,8,6
neurostars.org,8,6
Yahoo,4,2
statics.teams.cdn.office.net,4,1
Bing,2,2
centilebrain.org,2,1
search.brave.com,1,1
usc-word-edit.officeapps.live.com,1,1
