referrer,views_total,views_unique
Google,44,16
sciencedirect.com,31,3
github.com,11,4
chatgpt.com,3,3
nature.com,2,2
mail.cbs.mpg.de,2,1
DuckDuckGo,1,1
neurostars.org,1,1
