referrer,views_total,views_unique
Google,97,29
sciencedirect.com,29,10
github.com,18,7
centilebrain.org,9,3
Bing,4,4
nature.com,3,2
neurostars.org,2,2
search.brave.com,1,1
chatgpt.com,1,1
it.search.yahoo.com,1,1
