referrer,views_total,views_unique
Google,95,36
chatgpt.com,13,5
github.com,11,6
sciencedirect.com,5,5
statics.teams.cdn.office.net,5,3
Bing,4,2
pypi.org,3,1
ecosia.org,2,1
claude.ai,1,1
frontiersin.org,1,1
