referrer,views_total,views_unique
Google,69,22
github.com,7,5
sciencedirect.com,5,4
chatgpt.com,4,3
Bing,4,1
neurostars.org,3,3
ecosia.org,2,1
arc.net,1,1
frontiersin.org,1,1
overleaf.com,1,1
