referrer,views_total,views_unique
Google,100,38
Bing,17,4
github.com,13,5
sciencedirect.com,10,3
nature.com,8,4
search.brave.com,8,1
chatgpt.com,4,4
comscan.readthedocs.io,1,1
neurostars.org,1,1
cn.bing.com,1,1
