referrer,views_total,views_unique
Google,129,42
Bing,30,4
github.com,15,6
sciencedirect.com,7,6
chatgpt.com,5,4
neurostars.org,3,2
nature.com,2,2
search.brave.com,1,1
teams.microsoft.com,1,1
