referrer,views_total,views_unique
Google,134,37
chatgpt.com,23,9
github.com,21,6
pdf.sciencedirectassets.com,6,1
sciencedirect.com,4,4
DuckDuckGo,3,1
pmc.ncbi.nlm.nih.gov,3,1
Bing,2,2
co.search.yahoo.com,1,1
neuroimagingchart.com,1,1
