referrer,views_total,views_unique
Google,95,32
sciencedirect.com,27,8
github.com,22,6
centilebrain.org,9,3
Bing,3,3
nature.com,3,2
neurostars.org,2,2
search.brave.com,1,1
chatgpt.com,1,1
it.search.yahoo.com,1,1
