referrer,views_total,views_unique
Google,116,37
github.com,35,8
Bing,27,4
sciencedirect.com,9,6
neurostars.org,6,3
chatgpt.com,3,3
nature.com,3,2
cn.bing.com,2,2
pypi.org,1,1
