referrer,views_total,views_unique
Google,52,17
sciencedirect.com,30,3
github.com,8,5
neurostars.org,5,3
DuckDuckGo,2,2
chatgpt.com,2,2
mail.cbs.mpg.de,2,1
Bing,1,1
centilebrain.org,1,1
search.brave.com,1,1
