referrer,views_total,views_unique
Google,61,30
pypi.org,16,1
sciencedirect.com,11,2
github.com,7,3
neurostars.org,4,2
chatgpt.com,4,2
career.programmers.co.kr,2,1
pdf.sciencedirectassets.com,1,1
perplexity.ai,1,1
nature.com,1,1
