referrer,views_total,views_unique
Google,139,38
chatgpt.com,24,10
github.com,21,6
pdf.sciencedirectassets.com,6,1
sciencedirect.com,4,4
pmc.ncbi.nlm.nih.gov,3,1
DuckDuckGo,3,1
Bing,2,2
nature.com,2,1
co.search.yahoo.com,1,1
