referrer,views_total,views_unique
Google,102,40
Bing,17,4
github.com,14,6
sciencedirect.com,12,4
nature.com,9,5
chatgpt.com,5,5
search.brave.com,3,1
neurostars.org,2,2
teams.microsoft.com,1,1
comscan.readthedocs.io,1,1
