referrer,views_total,views_unique
Google,29,23
github.com,14,7
sciencedirect.com,5,4
chatgpt.com,4,3
DuckDuckGo,2,2
Yahoo,2,1
neurostars.org,2,1
Bing,1,1
frontiersin.org,1,1
statics.teams.cdn.office.net,1,1
