referrer,views_total,views_unique
Google,132,31
github.com,20,5
chatgpt.com,12,9
nature.com,7,3
Bing,6,3
pdf.sciencedirectassets.com,6,1
pmc.ncbi.nlm.nih.gov,3,1
co.search.yahoo.com,1,1
biorxiv.org,1,1
sciencedirect.com,1,1
