referrer,views_total,views_unique
Google,61,29
neurostars.org,8,5
github.com,7,4
sciencedirect.com,6,3
statics.teams.cdn.office.net,3,1
centilebrain.org,2,1
search.brave.com,2,1
Yahoo,1,1
chatgpt.com,1,1
onlinelibrary.wiley.com,1,1
