referrer,views_total,views_unique
Google,70,29
github.com,17,4
chatgpt.com,16,4
sciencedirect.com,14,5
DuckDuckGo,11,1
neurostars.org,4,2
search.brave.com,3,1
ecosia.org,1,1
nature.com,1,1
perplexity.ai,1,1
