referrer,views_total,views_unique
Google,85,25
github.com,12,3
ecosia.org,12,1
sciencedirect.com,6,4
Bing,3,1
neurostars.org,2,2
chatgpt.com,2,1
arc.net,1,1
frontiersin.org,1,1
nature.com,1,1
