referrer,views_total,views_unique
Google,32,25
github.com,10,7
chatgpt.com,4,3
sciencedirect.com,3,3
Yahoo,2,1
neurostars.org,2,1
Bing,1,1
DuckDuckGo,1,1
frontiersin.org,1,1
statics.teams.cdn.office.net,1,1
