referrer,views_total,views_unique
Google,65,31
pypi.org,16,1
github.com,15,6
sciencedirect.com,15,4
cn.bing.com,13,4
chatgpt.com,3,1
neurostars.org,3,1
nature.com,2,2
career.programmers.co.kr,2,1
ecosia.org,1,1
