referrer,views_total,views_unique
Google,200,49
github.com,34,8
Bing,23,7
sciencedirect.com,11,6
statics.teams.cdn.office.net,6,5
neurostars.org,6,3
colab.research.google.com,5,1
chatgpt.com,4,3
nature.com,2,1
pypi.org,1,1
