referrer,views_total,views_unique
Google,33,25
sciencedirect.com,13,5
github.com,11,5
chatgpt.com,5,5
DuckDuckGo,3,3
Bing,2,2
perplexity.ai,2,1
qwant.com,1,1
statics.teams.cdn.office.net,1,1
